Ã¿´ÎÊ¹ÓÃ×îÓÅarm¸üĞÂA£¬b»¹ÊÇÊ¹ÓÃÏëÓ®µÄrewardÀ´¸üĞÂ£¬½á¹ûºÜ²î
New Run at  12/23/2016 10:11:40
, Time, RandomReward; LinUCBReward; 
data,1272664800000,2943;2611;1415
data,1254348000000,2943;5503;1415
data,1296514800000,2943;8462;1415
data,1257030000000,2944;6136;1415
data,1185919200000,2944;4168;1415
data,1270072800000,2945;14031;1415
data,1162335600000,2945;3747;1415
data,1214863200000,2945;14498;1415
data,1296514800000,2945;11633;1415
data,1288566000000,2945;9802;1415
data,1122847200000,2945;3997;1415
data,1230764400000,2945;3043;1415
data,1157061600000,2945;10719;1415
data,1235862000000,2945;11301;1415
data,1228086000000,2945;16659;1415
data,1209592800000,2945;610;1415
data,1235862000000,2945;10897;1415
data,1280613600000,2945;8682;1415
data,1304935801372,2945;12612;1415
data,1304678603308,2945;4100;1415
data,1122847200000,2945;592;1415
data,1217541600000,2945;3817;1415
data,1143842400000,2945;9943;1415
data,1246399200000,2945;9336;1415
data,1262300400000,2945;10581;1415
data,1199142000000,2945;17217;1415
data,1220220000000,2945;17566;1415
data,1275343200000,2945;13754;1415
data,1288566000000,2946;8712;1415
data,1136070000000,2946;13684;1415
data,1285884000000,2946;15210;1415
data,1238536800000,2946;14969;1415
data,1220220000000,2946;4301;1415
data,1154383200000,2946;7826;1415
data,1254348000000,2946;11511;1415
data,1304596437914,2946;13211;1415
data,1228086000000,2946;16878;1415
data,1204326000000,2946;4792;1415
data,1251756000000,2946;10879;1415
data,1280613600000,2946;509;1415
data,1272664800000,2946;18636;1415
data,1296514800000,2946;8828;1415
data,1304606201289,2946;9865;1415
data,1296514800000,2946;14203;1415
data,1225494000000,2946;6673;1415
data,1259622000000,2946;14827;1415
data,1291158000000,2946;13244;1415
data,1243807200000,2946;4835;1415
data,1199142000000,2946;11854;1415
data,1222812000000,2946;10576;1415
data,1254348000000,2946;896;1415
data,1262300400000,2947;14075;1415
data,1293836400000,2947;1546;1415
data,1238536800000,2947;10772;1415
data,1230764400000,2947;18554;1415
data,1212271200000,2947;9568;1415
data,1267398000000,2947;261;1415
data,1246399200000,2947;185;1415
data,1146434400000,2947;6037;1415
data,1196463600000,2947;7344;1415
data,1280613600000,2947;919;1415
data,1238536800000,2947;10833;1415
data,1149112800000,2947;6329;1415
data,1304600311317,2947;17427;1415
data,1220220000000,2947;6215;1415
data,1280613600000,2947;10693;1415
data,1217541600000,2947;16852;1415
data,1222812000000,2947;4701;1415
data,1296514800000,2947;11277;1415
data,1230764400000,2947;2954;1415
data,1293836400000,2947;2570;1415
data,1217541600000,2947;2192;1415
data,1298934000000,2947;1998;1415
data,1283292000000,2947;8642;1415
data,1214863200000,2947;13406;1415
data,1262300400000,2947;9321;1416
data,1235862000000,2947;16531;1416
data,1230764400000,2947;382;1416
data,1280613600000,2947;10570;1416
data,1209592800000,2947;921;1416
data,1130799600000,2947;11196;1416
data,1246399200000,2947;9913;1416
data,1275343200000,2947;1978;1416
data,1214863200000,2947;12642;1416
data,1183240800000,2947;7193;1416
data,1222812000000,2947;768;1416
data,1293836400000,2947;11562;1416
data,1230764400000,2947;18735;1416
data,1220220000000,2947;13526;1416
data,1280613600000,2947;9544;1416
data,1270072800000,2947;11860;1416
data,1280613600000,2947;4841;1416
data,1257030000000,2947;11484;1416
data,1277935200000,2947;950;1416
data,1193871600000,2947;14305;1416
data,1191189600000,2947;3528;1416
data,1296514800000,2947;5635;1416
data,1233442800000,2947;5266;1416
data,1212271200000,2947;186;1416
data,1204326000000,2947;10848;1416
data,1180648800000,2947;14169;1416
data,1141167600000,2947;13517;1416
data,1212271200000,2947;7879;1416
data,1251756000000,2947;3758;1416
data,1204326000000,2947;9089;1416
data,1280613600000,2947;16505;1416
data,1254348000000,2948;18396;1416
data,1249077600000,2948;10872;1416
data,1304678103620,2948;14200;1416
data,1259622000000,2948;4228;1416
data,1272664800000,2948;5101;1416
data,1204326000000,2949;8932;1416
data,1199142000000,2949;10842;1416
data,1228086000000,2949;10956;1416
data,1280613600000,2949;2379;1416
data,1222812000000,2949;6126;1416
data,1225494000000,2949;10487;1416
data,1257030000000,2949;607;1416
data,1196463600000,2949;16852;1416
data,1141167600000,2949;1545;1416
data,1217541600000,2949;10576;1416
data,1204326000000,2949;10909;1416
data,1230764400000,2949;13849;1416
data,1304606388805,2949;632;1416
data,1259622000000,2949;10563;1416
data,1288566000000,2949;14869;1416
data,1262300400000,2949;977;1416
data,1285884000000,2949;1195;1416
data,1220220000000,2949;877;1416
data,1272664800000,2949;8621;1416
data,1285884000000,2949;16664;1416
data,1209592800000,2949;2786;1416
data,1243807200000,2949;14257;1416
data,1185919200000,2949;820;1416
data,1191189600000,2949;11243;1416
data,1151704800000,2949;6963;1416
data,1280613600000,2949;769;1417
data,1212271200000,2949;18144;1417
data,1267398000000,2949;14811;1417
data,1270072800000,2949;4971;1417
data,1177970400000,2949;5141;1417
data,1272664800000,2949;3386;1417
data,1193871600000,2949;3331;1417
data,1272664800000,2949;3364;1417
data,1277935200000,2949;8079;1417
data,1222812000000,2949;18016;1417
data,1264978800000,2949;5493;1417
data,1264978800000,2949;13529;1417
data,1298934000000,2949;1870;1417
data,1222812000000,2949;6013;1417
data,1214863200000,2949;13606;1417
data,1225494000000,2949;4388;1417
data,1288566000000,2949;14560;1417
data,1283292000000,2949;6574;1417
data,1259622000000,2949;13244;1417
data,1143842400000,2949;6139;1417
data,1304614015761,2949;15064;1417
data,1164927600000,2949;17500;1417
data,1214863200000,2949;6440;1417
data,1254348000000,2949;2931;1417
data,1293836400000,2949;1402;1417
data,1233442800000,2949;8497;1417
data,1183240800000,2949;7821;1417
data,1193871600000,2949;808;1417
data,1270072800000,2949;18382;1417
data,1264978800000,2949;2982;1417
data,1291158000000,2949;14860;1417
data,1293836400000,2950;4916;1417
data,1264978800000,2950;1394;1417
data,1193871600000,2951;15327;1417
data,1249077600000,2951;5641;1417
data,1291158000000,2951;11115;1417
data,1204326000000,2951;7522;1417
data,1270072800000,2951;12148;1417
data,1267398000000,2951;3016;1417
data,1241128800000,2951;18530;1417
data,1277935200000,2951;1645;1417
data,1267398000000,2951;1787;1417
data,1254348000000,2951;4704;1417
data,1267398000000,2951;1076;1417
data,1164927600000,2951;10487;1417
data,1128117600000,2951;1001;1417
data,1288566000000,2951;3425;1417
data,1291158000000,2951;3518;1417
data,1241128800000,2951;249;1417
data,1241128800000,2951;1413;1418
data,1249077600000,2951;8684;1418
data,1288566000000,2952;12792;1418
data,1196463600000,2952;6130;1418
data,1304705503470,2952;3950;1418
data,1241128800000,2952;1779;1418
data,1149112800000,2952;9872;1418
data,1296514800000,2952;3545;1418
data,1249077600000,2952;13619;1418
data,1275343200000,2952;10495;1418
data,1249077600000,2952;16732;1418
data,1296514800000,2952;13369;1418
data,1304705563379,2952;9707;1418
data,1288566000000,2952;16877;1418
data,1233442800000,2952;16644;1418
data,1251756000000,2952;14567;1418
data,1298934000000,2952;985;1418
data,1264978800000,2952;18358;1418
data,1188597600000,2952;14831;1418
data,1175378400000,2952;8932;1418
data,1304695202916,2952;1861;1418
data,1241128800000,2952;14455;1418
data,1209592800000,2952;12639;1418
data,1217541600000,2952;3434;1418
data,1304935918832,2952;1514;1418
data,1220220000000,2952;11001;1418
data,1304604419976,2952;8468;1418
data,1143842400000,2952;3043;1418
data,1293836400000,2952;17798;1418
data,1230764400000,2952;15422;1418
data,1264978800000,2952;4821;1418
data,1293836400000,2952;774;1418
data,1170284400000,2952;5721;1418
data,1235862000000,2952;929;1418
data,1285884000000,2952;15055;1418
data,1220220000000,2952;8691;1418
data,1304600807967,2952;6795;1418
data,1304689628145,2952;5608;1418
data,1212271200000,2952;15044;1418
data,1243807200000,2952;1878;1418
data,1199142000000,2952;581;1418
data,1220220000000,2952;6800;1418
data,1272664800000,2952;8459;1418
data,1291158000000,2953;5636;1418
data,1185919200000,2953;16995;1418
data,1259622000000,2953;3371;1419
data,1217541600000,2953;13330;1419
data,1259622000000,2953;12904;1419
data,1167606000000,2953;13886;1419
data,1291158000000,2953;1188;1419
data,1235862000000,2953;2188;1419
data,1304596471289,2953;1531;1419
data,1267398000000,2953;9585;1419
data,1291158000000,2953;3415;1419
data,1267398000000,2953;879;1419
data,1164927600000,2953;3765;1419
data,1214863200000,2953;3415;1419
data,1128117600000,2953;827;1419
data,1291158000000,2953;10576;1419
data,1212271200000,2953;9410;1419
data,1230764400000,2953;9118;1419
data,1162335600000,2953;18492;1419
data,1201820400000,2953;844;1419
data,1304933738691,2953;2186;1419
data,1288566000000,2953;15447;1419
data,1280613600000,2953;5691;1419
data,1241128800000,2953;5056;1419
data,1233442800000,2954;4459;1419
data,1167606000000,2954;14271;1419
data,1199142000000,2954;3677;1419
data,1257030000000,2954;2113;1419
data,1249077600000,2954;5104;1419
data,1249077600000,2954;14943;1419
data,1196463600000,2954;7707;1419
data,1257030000000,2954;10401;1419
data,1183240800000,2954;3768;1419
data,1235862000000,2954;2579;1419
data,1288566000000,2954;18492;1419
data,1235862000000,2954;4268;1419
data,1262300400000,2954;8673;1419
data,1262300400000,2954;2392;1419
data,1225494000000,2954;6633;1419
data,1243807200000,2955;13533;1419
data,1185919200000,2955;10737;1419
data,1241128800000,2955;11294;1419
data,1235862000000,2955;16909;1419
data,1298934000000,2956;3473;1419
data,1288566000000,2956;5962;1419
data,1199142000000,2956;3380;1419
data,1164927600000,2956;185;1419
data,1275343200000,2956;17813;1419
data,1235862000000,2956;14201;1419
data,1238536800000,2956;8261;1419
data,1191189600000,2956;6425;1419
data,1288566000000,2956;14860;1419
data,1243807200000,2956;8192;1419
data,1288566000000,2956;17726;1419
data,1167606000000,2956;1868;1419
data,1214863200000,2956;811;1419
data,1233442800000,2956;2449;1419
data,1228086000000,2956;7125;1419
data,1235862000000,2956;1489;1419
data,1225494000000,2956;1700;1419
data,1162335600000,2956;10327;1419
data,1199142000000,2956;12285;1419
data,1233442800000,2956;6388;1419
data,1293836400000,2956;2732;1419
data,1199142000000,2956;950;1419
data,1188597600000,2956;3354;1419
data,1293836400000,2956;509;1419
data,1191189600000,2956;7619;1419
data,1238536800000,2956;5039;1419
data,1243807200000,2956;6353;1419
data,1212271200000,2956;7017;1419
data,1264978800000,2956;13642;1419
data,1283292000000,2956;8731;1419
data,1233442800000,2956;17228;1419
data,1275343200000,2956;7879;1419
data,1288566000000,2956;5784;1419
data,1259622000000,2956;7513;1419
data,1283292000000,2956;11763;1419
data,1291158000000,2956;958;1419
data,1191189600000,2956;11313;1419
data,1209592800000,2956;8777;1419
data,1291158000000,2956;1353;1419
data,1246399200000,2956;18532;1419
data,1291158000000,2956;3611;1419
data,1285884000000,2956;6196;1419
data,1241128800000,2956;1256;1419
data,1220220000000,2956;11982;1419
data,1262300400000,2956;16852;1419
data,1177970400000,2956;5441;1419
data,1225494000000,2956;3799;1419
data,1157061600000,2956;2192;1419
data,1270072800000,2956;6016;1419
data,1193871600000,2956;16634;1419
data,1209592800000,2956;3420;1420
data,1285884000000,2956;11405;1420
data,1267398000000,2956;11787;1420
data,1243807200000,2956;16987;1420
data,1149112800000,2956;3585;1420
data,1293836400000,2956;17286;1420
data,1214863200000,2957;6472;1420
data,1228086000000,2957;1277;1420
data,1272664800000,2957;16843;1420
data,1164927600000,2957;6721;1420
data,1241128800000,2957;11425;1420
data,1293836400000,2957;11772;1420
data,1235862000000,2957;955;1420
data,1217541600000,2957;5637;1420
data,1201820400000,2957;16148;1420
data,1214863200000,2957;12139;1420
data,1280613600000,2957;1958;1420
data,1177970400000,2957;2919;1420
data,1180648800000,2957;11243;1421
data,1201820400000,2957;16026;1421
data,1304690102602,2957;7512;1421
data,1275343200000,2957;2341;1421
data,1225494000000,2957;1122;1421
data,1283292000000,2957;16464;1421
data,1304596447988,2957;9089;1421
data,1143842400000,2957;2898;1421
data,1235862000000,2957;16415;1421
data,1257030000000,2957;12780;1421
data,1283292000000,2957;9369;1421
data,1291158000000,2958;11481;1421
data,1222812000000,2958;2185;1421
data,1246399200000,2958;8881;1421
data,1296514800000,2958;5492;1421
data,1207000800000,2958;5697;1421
data,1170284400000,2958;331;1421
data,1277935200000,2959;1256;1421
data,1209592800000,2959;4678;1421
data,1280613600000,2959;10836;1421
data,1191189600000,2959;2196;1421
data,1225494000000,2959;3881;1421
data,1246399200000,2959;3341;1421
data,1191189600000,2959;418;1422
data,1285884000000,2959;2835;1422
data,1293836400000,2959;11978;1422
data,1296514800000,2959;11640;1422
data,1304600683958,2959;4938;1422
data,1259622000000,2959;8386;1422
data,1285884000000,2959;2189;1422
data,1235862000000,2959;11024;1422
data,1172703600000,2959;11771;1422
data,1170284400000,2959;10828;1422
data,1199142000000,2959;11042;1422
data,1298934000000,2959;3364;1422
data,1275343200000,2959;12067;1422
data,1264978800000,2959;7855;1422
data,1288566000000,2959;13896;1422
data,1249077600000,2959;815;1422
data,1304934693451,2959;1546;1422
data,1241128800000,2959;17589;1422
data,1180648800000,2959;4052;1422
data,1277935200000,2959;13548;1422
data,1272664800000,2959;4123;1422
data,1122847200000,2959;7059;1422
data,1225494000000,2959;16183;1422
data,1257030000000,2959;3205;1422
data,1230764400000,2959;16977;1422
data,1212271200000,2959;844;1422
data,1191189600000,2959;13344;1422
data,1172703600000,2960;8168;1422
data,1291158000000,2960;10311;1422
data,1267398000000,2960;7821;1422
data,1304604457273,2960;16686;1422
data,1172703600000,2960;2179;1422
data,1193871600000,2960;12776;1422
data,1199142000000,2960;6795;1422
data,1246399200000,2960;513;1422
data,1270072800000,2960;13407;1422
data,1243807200000,2960;10092;1422
data,1172703600000,2960;18115;1422
data,1209592800000,2960;1462;1422
data,1272664800000,2960;755;1422
data,1185919200000,2960;379;1422
data,1185919200000,2960;1675;1422
data,1233442800000,2960;11956;1422
data,1238536800000,2960;16628;1422
data,1228086000000,2960;9521;1422
data,1209592800000,2960;3637;1422
data,1188597600000,2960;11055;1422
data,1222812000000,2960;13727;1422
data,1296514800000,2960;12005;1422
data,1246399200000,2960;18142;1422
data,1270072800000,2960;3459;1422
data,1264978800000,2960;1779;1422
data,1162335600000,2960;10563;1422
data,1275343200000,2960;8195;1422
data,1283292000000,2960;7188;1422
data,1275343200000,2960;1545;1422
data,1230764400000,2960;3308;1422
data,1235862000000,2960;4946;1422
data,1230764400000,2960;10581;1422
data,1280613600000,2960;2130;1422
data,1243807200000,2960;10202;1422
data,1170284400000,2960;8926;1422
data,1293836400000,2960;18538;1422
data,1257030000000,2960;8684;1422
data,1222812000000,2960;233;1423
data,1164927600000,2960;10565;1423
data,1233442800000,2960;3177;1423
data,1283292000000,2960;4011;1423
data,1128117600000,2960;7722;1423
data,1199142000000,2960;2479;1423
data,1172703600000,2960;10698;1423
data,1220220000000,2960;17399;1423
data,1212271200000,2960;8014;1423
data,1172703600000,2960;1532;1423
data,1146434400000,2960;10486;1423
data,1298934000000,2960;4873;1423
data,1241128800000,2960;14139;1423
data,1241128800000,2960;13344;1423
data,1304698326911,2960;13730;1423
data,1185919200000,2960;3364;1423
data,1275343200000,2960;4939;1423
data,1141167600000,2960;1402;1423
data,1298934000000,2960;10581;1423
data,1162335600000,2960;364;1423
data,1201820400000,2960;5100;1423
data,1285884000000,2960;18538;1423
data,1267398000000,2960;1545;1423
data,1220220000000,2960;9729;1423
data,1201820400000,2960;5441;1423
data,1214863200000,2960;4793;1423
data,1249077600000,2960;6997;1423
data,1270072800000,2960;1179;1423
data,1228086000000,2960;10235;1423
data,1180648800000,2960;1950;1423
data,1233442800000,2961;1713;1424
data,1262300400000,2961;13994;1424
data,1241128800000,2962;3385;1424
data,1246399200000,2962;2443;1424
data,1267398000000,2962;714;1424
data,1162335600000,2963;211;1424
data,1207000800000,2963;4003;1424
data,1220220000000,2963;4261;1424
data,1185919200000,2963;2384;1424
data,1222812000000,2963;857;1424
data,1249077600000,2963;15890;1424
data,1162335600000,2963;1074;1424
data,1246399200000,2963;2451;1424
data,1159653600000,2963;2996;1424
data,1180648800000,2963;3315;1424
data,1146434400000,2963;2190;1424
data,1291158000000,2963;99;1424
data,1122847200000,2963;267;1424
data,1222812000000,2963;10642;1424
data,1257030000000,2963;14536;1424
data,1259622000000,2963;8731;1424
data,1270072800000,2963;18012;1424
data,1233442800000,2963;11782;1424
data,1304669476772,2963;7423;1424
data,1162335600000,2963;5084;1424
data,1296514800000,2963;16568;1424
data,1275343200000,2963;4388;1424
data,1238536800000,2963;1422;1425
data,1257030000000,2963;1608;1425
data,1293836400000,2963;11042;1425
data,1233442800000,2963;5077;1425
data,1288566000000,2963;10487;1425
data,1222812000000,2963;16582;1425
data,1217541600000,2963;14238;1425
data,1225494000000,2963;16464;1425
data,1146434400000,2963;16130;1425
data,1267398000000,2963;18385;1425
data,1272664800000,2963;17734;1425
data,1267398000000,2963;18565;1425
data,1141167600000,2963;9453;1425
data,1233442800000,2963;16906;1425
data,1296514800000,2964;12202;1425
data,1296514800000,2964;17044;1425
data,1217541600000,2964;53;1425
data,1209592800000,2964;4500;1425
data,1264978800000,2965;4520;1425
data,1288566000000,2965;11824;1425
data,1257030000000,2965;2467;1425
data,1141167600000,2965;14818;1425
data,1212271200000,2965;8828;1425
data,1220220000000,2965;12738;1425
data,1291158000000,2965;3246;1425
data,1298934000000,2965;5603;1425
data,1217541600000,2965;867;1425
data,1238536800000,2965;2579;1425
data,1293836400000,2965;7428;1425
data,1235862000000,2965;8730;1425
data,1285884000000,2965;2131;1425
data,1212271200000,2965;14968;1425
data,1262300400000,2965;6325;1425
data,1296514800000,2965;3516;1425
data,1220220000000,2965;18358;1425
data,1241128800000,2965;880;1425
data,1172703600000,2965;16182;1425
data,1185919200000,2965;3596;1425
data,1272664800000,2965;11716;1425
data,1233442800000,2965;4844;1425
data,1249077600000,2965;1570;1425
data,1209592800000,2965;6966;1425
data,1164927600000,2965;8106;1425
data,1235862000000,2965;4835;1425
data,1225494000000,2965;15365;1425
data,1235862000000,2965;14840;1425
data,1241128800000,2965;116;1425
data,1209592800000,2966;1370;1425
data,1201820400000,2966;32;1425
data,1157061600000,2966;2437;1425
data,1304702075882,2966;6770;1425
data,1272664800000,2966;16634;1425
data,1241128800000,2966;16505;1425
data,1212271200000,2966;255;1425
data,1272664800000,2966;6760;1425
data,1296514800000,2966;1645;1425
data,1220220000000,2966;580;1425
data,1254348000000,2966;718;1426
data,1285884000000,2966;3813;1426
data,1228086000000,2966;4774;1426
data,1220220000000,2966;17221;1426
data,1285884000000,2967;642;1426
data,1162335600000,2967;4566;1426
data,1249077600000,2967;2156;1426
data,1291158000000,2967;7879;1426
data,1172703600000,2967;3357;1426
data,1262300400000,2967;3765;1426
data,1270072800000,2967;3800;1426
data,1143842400000,2967;4355;1426
data,1167606000000,2967;13735;1426
data,1199142000000,2967;4947;1426
data,1272664800000,2967;1833;1426
data,1251756000000,2967;4877;1426
data,1122847200000,2967;2894;1426
data,1183240800000,2967;6294;1426
data,1212271200000,2967;4169;1426
data,1172703600000,2967;7005;1426
data,1201820400000,2967;7891;1426
data,1254348000000,2967;1345;1426
data,1217541600000,2967;13025;1426
data,1193871600000,2967;6958;1426
data,1291158000000,2967;17619;1426
data,1193871600000,2968;1772;1426
data,1159653600000,2968;10064;1426
data,1183240800000,2968;11034;1426
data,1288566000000,2968;6938;1426
data,1193871600000,2968;4283;1426
data,1277935200000,2968;6639;1426
data,1133391600000,2968;820;1426
data,1172703600000,2968;18284;1426
data,1293836400000,2968;11733;1426
data,1304941497467,2968;16878;1426
data,1280613600000,2968;18236;1426
data,1277935200000,2968;14203;1426
data,1272664800000,2968;2187;1426
data,1191189600000,2968;1868;1426
data,1207000800000,2968;609;1426
data,1251756000000,2968;14969;1426
data,1288566000000,2968;15460;1426
data,1246399200000,2968;10576;1426
data,1201820400000,2968;4701;1426
data,1196463600000,2968;4865;1426
data,1241128800000,2968;8738;1426
data,1199142000000,2968;1956;1426
data,1233442800000,2968;2830;1426
data,1214863200000,2968;16582;1426
data,1185919200000,2968;11001;1426
data,1251756000000,2968;9636;1426
data,1214863200000,2968;4019;1426
data,1214863200000,2968;8114;1426
data,1209592800000,2968;13129;1426
data,1262300400000,2968;4168;1426
data,1193871600000,2968;10382;1426
data,1230764400000,2968;2445;1426
data,1241128800000,2968;5084;1426
data,1304678582044,2968;5639;1426
data,1277935200000,2968;152;1427
data,1159653600000,2968;11764;1427
data,1264978800000,2968;10693;1427
data,1196463600000,2968;2937;1427
data,1270072800000,2968;15610;1427
data,1241128800000,2968;3227;1427
data,1291158000000,2968;17722;1427
data,1249077600000,2968;5626;1427
data,1254348000000,2968;18543;1427
data,1304700148345,2968;162;1427
data,1259622000000,2968;7819;1427
data,1214863200000,2968;3768;1427
data,1204326000000,2968;6845;1427
data,1204326000000,2968;58;1427
data,1288566000000,2968;15422;1427
data,1243807200000,2968;4613;1427
data,1235862000000,2968;6835;1427
data,1146434400000,2968;18538;1427
data,1217541600000,2968;2003;1427
data,1157061600000,2968;418;1427
data,1204326000000,2968;7760;1427
data,1217541600000,2968;192;1427
data,1220220000000,2968;3718;1427
data,1225494000000,2968;3032;1427
data,1254348000000,2968;4529;1427
data,1228086000000,2968;1814;1428
data,1207000800000,2969;5070;1428
data,1241128800000,2969;6967;1428
data,1262300400000,2969;14310;1428
data,1267398000000,2969;2605;1428
data,1157061600000,2969;5908;1428
data,1243807200000,2969;5366;1428
data,1201820400000,2969;5205;1428
data,1128117600000,2969;834;1428
data,1280613600000,2969;12010;1428
data,1162335600000,2969;8173;1428
data,1259622000000,2969;11445;1428
data,1233442800000,2969;4543;1428
data,1280613600000,2969;10899;1428
data,1288566000000,2969;9005;1428
data,1251756000000,2970;4520;1429
data,1283292000000,2970;9479;1429
data,1283292000000,2970;16184;1429
data,1164927600000,2970;1868;1429
data,1291158000000,2970;6362;1429
data,1270072800000,2970;11288;1429
data,1291158000000,2970;10581;1429
data,1180648800000,2970;14947;1429
data,1280613600000,2970;6845;1429
data,1291158000000,2970;17880;1429
data,1280613600000,2970;7900;1429
data,1249077600000,2970;4020;1429
data,1175378400000,2970;14951;1429
data,1235862000000,2970;14203;1429
data,1298934000000,2970;2187;1429
data,1262300400000,2971;1256;1429
data,1164927600000,2971;1406;1429
data,1228086000000,2971;2138;1429
data,1291158000000,2971;14852;1429
data,1217541600000,2971;4779;1429
data,1267398000000,2971;4342;1429
data,1233442800000,2972;3549;1429
data,1264978800000,2972;13330;1429
data,1277935200000,2972;12987;1429
data,1222812000000,2972;9242;1429
data,1225494000000,2972;1518;1429
data,1220220000000,2972;2895;1429
data,1246399200000,2972;7052;1429
data,1222812000000,2972;3719;1429
data,1293836400000,2972;6627;1429
data,1251756000000,2972;11764;1429
data,1180648800000,2972;17722;1429
data,1251756000000,2972;17420;1429
data,1243807200000,2972;7049;1429
data,1264978800000,2972;15329;1429
data,1267398000000,2972;11055;1429
data,1238536800000,2972;3042;1429
data,1212271200000,2972;12993;1429
data,1283292000000,2972;1274;1429
data,1257030000000,2972;59;1429
data,1272664800000,2972;9533;1429
data,1225494000000,2972;7078;1429
data,1217541600000,2972;4673;1429
data,1275343200000,2972;3587;1429
data,1264978800000,2972;75;1429
data,1251756000000,2972;382;1429
data,1264978800000,2972;18577;1429
data,1277935200000,2972;2954;1429
data,1130799600000,2972;16464;1429
data,1277935200000,2972;1350;1429
data,1277935200000,2972;7891;1429
data,1214863200000,2972;1766;1429
data,1209592800000,2972;6633;1429
data,1267398000000,2972;12687;1429
data,1199142000000,2972;2847;1429
data,1209592800000,2972;14791;1429
data,1275343200000,2972;1299;1429
data,1238536800000,2972;1192;1429
data,1228086000000,2972;840;1429
data,1217541600000,2973;2833;1429
data,1262300400000,2973;6781;1429
data,1304700074618,2973;10576;1429
data,1193871600000,2973;2571;1429
data,1267398000000,2973;13129;1429
data,1209592800000,2973;7745;1429
data,1251756000000,2973;1214;1429
data,1285884000000,2973;5118;1429
data,1241128800000,2973;15327;1429
data,1277935200000,2973;5636;1429
data,1293836400000,2973;8294;1429
data,1196463600000,2973;4198;1429
data,1212271200000,2973;4052;1429
data,1217541600000,2973;7900;1429
data,1196463600000,2973;1972;1429
data,1304596433502,2973;4793;1429
data,1270072800000,2973;1540;1429
data,1285884000000,2973;12637;1429
data,1222812000000,2973;3605;1429
data,1204326000000,2974;8682;1429
data,1122847200000,2974;4939;1429
data,1280613600000,2974;2143;1429
data,1212271200000,2974;16568;1429
data,1209592800000,2974;13943;1429
data,1228086000000,2974;13036;1429
data,1162335600000,2975;13619;1429
data,1283292000000,2975;12718;1429
data,1280613600000,2975;5640;1429
data,1185919200000,2975;1546;1429
data,1177970400000,2975;14956;1429
data,1217541600000,2975;16662;1429
data,1288566000000,2975;15839;1429
data,1183240800000,2975;2148;1429
data,1241128800000,2976;12761;1429
data,1254348000000,2976;10091;1429
data,1296514800000,2976;11434;1429
data,1233442800000,2976;3735;1429
data,1291158000000,2976;4670;1429
data,1291158000000,2976;16706;1429
data,1222812000000,2976;18565;1429
data,1214863200000,2976;10082;1429
data,1291158000000,2976;10650;1429
data,1304597951776,2977;2574;1429
data,1122847200000,2977;10953;1429
data,1212271200000,2977;11801;1429
data,1298934000000,2977;4209;1429
data,1280613600000,2977;12695;1429
data,1298934000000,2977;2442;1429
data,1228086000000,2977;3239;1429
data,1293836400000,2977;1537;1429
data,1220220000000,2977;12127;1429
data,1264978800000,2978;4717;1429
data,1170284400000,2978;15182;1429
data,1304690122147,2978;4284;1429
data,1272664800000,2978;4692;1429
data,1241128800000,2978;13809;1429
data,1257030000000,2978;7352;1429
data,1204326000000,2978;2449;1429
data,1233442800000,2978;12005;1429
data,1293836400000,2978;4218;1429
data,1283292000000,2978;4269;1429
data,1185919200000,2978;5454;1429
data,1167606000000,2978;18256;1429
data,1259622000000,2978;17387;1429
data,1225494000000,2978;25;1429
data,1185919200000,2978;10576;1429
data,1238536800000,2978;14350;1429
data,1262300400000,2978;16134;1429
data,1291158000000,2978;3566;1429
data,1283292000000,2978;4140;1429
data,1225494000000,2979;4020;1429
data,1267398000000,2979;47;1429
data,1193871600000,2979;1670;1429
data,1233442800000,2979;8695;1429
data,1304692934376,2979;5499;1429
data,1241128800000,2979;4222;1429
data,1196463600000,2979;3396;1429
data,1209592800000,2979;4837;1429
data,1222812000000,2979;4169;1429
data,1272664800000,2979;3751;1429
data,1230764400000,2979;4514;1429
data,1222812000000,2979;516;1429
data,1257030000000,2979;8951;1429
data,1285884000000,2979;7900;1429
data,1291158000000,2979;17177;1429
data,1191189600000,2979;4995;1429
data,1264978800000,2979;1203;1429
data,1183240800000,2979;2186;1429
data,1270072800000,2979;1241;1429
data,1204326000000,2979;4168;1429
data,1204326000000,2979;12705;1429
data,1270072800000,2979;3236;1429
data,1272664800000,2979;1960;1429
data,1288566000000,2979;16260;1429
data,1209592800000,2979;16380;1429
data,1259622000000,2979;7398;1429
data,1304597965628,2979;10759;1429
data,1212271200000,2979;11283;1429
data,1238536800000,2979;1545;1429
data,1154383200000,2979;804;1429
data,1228086000000,2980;17426;1429
data,1275343200000,2980;17289;1429
data,1238536800000,2980;6752;1429
data,1249077600000,2980;4003;1429
data,1151704800000,2980;7782;1429
data,1257030000000,2980;4209;1429
data,1214863200000,2980;3870;1429
data,1259622000000,2980;3371;1429
data,1172703600000,2980;6800;1429
data,1267398000000,2980;718;1429
data,1243807200000,2980;8299;1429
data,1220220000000,2980;16437;1429
data,1217541600000,2980;16833;1429
data,1277935200000,2980;3660;1429
data,1212271200000,2980;18566;1429
data,1238536800000,2980;4167;1429
data,1196463600000,2980;3042;1429
data,1241128800000,2980;4901;1429
data,1241128800000,2980;11160;1429
data,1220220000000,2980;5912;1429
data,1207000800000,2980;1946;1429
