Õı³£Êı¾İ£¬Õı³£½á¹û
New Run at  12/23/2016 10:20:37
, Time, RandomReward; LinUCBReward; 
data,1246399200000,3248;9336;20769
data,1283292000000,3248;1035;20770
data,1270072800000,3248;14578;20771
data,1228086000000,3248;14944;20771
data,1285884000000,3248;11769;20772
data,1209592800000,3248;72;20773
data,1259622000000,3248;16691;20773
data,1296514800000,3248;7042;20773
data,1283292000000,3248;17332;20773
data,1222812000000,3248;2695;20774
data,1241128800000,3248;3600;20774
data,1172703600000,3248;1360;20775
data,1199142000000,3248;6252;20776
data,1291158000000,3248;11930;20776
data,1130799600000,3248;852;20776
data,1270072800000,3248;17872;20776
data,1257030000000,3248;1375;20777
data,1296514800000,3248;1394;20777
data,1204326000000,3248;51;20778
data,1212271200000,3248;9253;20778
data,1146434400000,3248;2742;20778
data,1175378400000,3248;1887;20778
data,1280613600000,3248;993;20778
data,1304700074619,3248;2437;20779
data,1257030000000,3248;14897;20779
data,1288566000000,3248;1059;20779
data,1259622000000,3248;10412;20779
data,1246399200000,3248;59;20780
data,1136070000000,3249;5982;20781
data,1217541600000,3249;2676;20782
data,1277935200000,3249;288;20783
data,1220220000000,3249;2925;20784
data,1177970400000,3249;11775;20784
data,1191189600000,3249;1887;20784
data,1235862000000,3249;7058;20785
data,1157061600000,3249;3637;20785
data,1275343200000,3249;72;20786
data,1270072800000,3249;6761;20786
data,1251756000000,3249;1504;20786
data,1177970400000,3249;724;20787
data,1246399200000,3249;17589;20787
data,1238536800000,3249;2468;20787
data,1243807200000,3249;364;20787
data,1259622000000,3249;594;20788
data,1238536800000,3249;2896;20788
data,1293836400000,3249;8301;20788
data,1275343200000,3249;9459;20788
data,1298934000000,3249;2183;20788
data,1280613600000,3249;3707;20788
data,1288566000000,3249;5590;20788
data,1293836400000,3249;864;20789
data,1230764400000,3249;9502;20789
data,1196463600000,3249;4515;20789
data,1201820400000,3249;10523;20789
data,1235862000000,3250;900;20789
data,1285884000000,3251;1462;20789
data,1204326000000,3251;4222;20789
data,1170284400000,3251;70;20790
data,1191189600000,3251;51;20791
data,1275343200000,3251;143;20791
data,1272664800000,3251;816;20792
data,1201820400000,3251;13991;20792
data,1122847200000,3252;858;20792
data,1285884000000,3252;9428;20792
data,1214863200000,3252;17635;20792
data,1167606000000,3252;3068;20792
data,1257030000000,3252;1247;20793
data,1243807200000,3252;7316;20793
data,1277935200000,3252;383;20794
data,1272664800000,3253;733;20794
data,1212271200000,3253;11222;20794
data,1304935799640,3253;1468;20795
data,1225494000000,3253;306;20796
data,1249077600000,3253;2198;20796
data,1291158000000,3253;17383;20796
data,1183240800000,3253;10572;20796
data,1230764400000,3253;9467;20796
data,1136070000000,3253;3489;20797
data,1204326000000,3253;163;20797
data,1204326000000,3253;3171;20798
data,1222812000000,3253;1047;20799
data,1172703600000,3253;3433;20799
data,1214863200000,3254;997;20800
data,1270072800000,3254;6086;20801
data,1188597600000,3254;961;20802
data,1283292000000,3254;12635;20803
data,1283292000000,3254;11088;20803
data,1201820400000,3254;3281;20803
data,1267398000000,3254;474;20804
data,1177970400000,3254;1895;20805
data,1199142000000,3254;3331;20805
data,1264978800000,3254;3707;20805
data,1233442800000,3254;89;20806
data,1280613600000,3254;9862;20806
data,1277935200000,3254;1358;20807
data,1199142000000,3254;4168;20807
data,1130799600000,3254;3620;20808
data,1304935832459,3254;580;20809
data,1267398000000,3254;1400;20810
data,1225494000000,3254;11087;20810
data,1230764400000,3254;920;20810
data,1277935200000,3254;644;20810
data,1288566000000,3254;545;20810
data,1225494000000,3254;55;20811
data,1188597600000,3254;806;20812
data,1280613600000,3254;1360;20813
data,1170284400000,3254;331;20814
data,1296514800000,3254;10899;20814
data,1304596429074,3254;187;20814
data,1146434400000,3254;2113;20814
data,1246399200000,3254;18719;20814
data,1138748400000,3254;3272;20814
data,1304702072967,3254;1663;20814
data,1296514800000,3254;951;20815
data,1177970400000,3255;17813;20815
data,1170284400000,3255;9944;20815
data,1233442800000,3255;2387;20815
data,1233442800000,3255;15675;20815
data,1296514800000,3255;4165;20816
data,1275343200000,3255;627;20816
data,1230764400000,3255;9418;20817
data,1285884000000,3255;15289;20817
data,1180648800000,3255;3431;20817
data,1191189600000,3255;173;20818
data,1257030000000,3255;8789;20818
data,1296514800000,3255;523;20818
data,1162335600000,3255;440;20818
data,1262300400000,3255;8367;20819
data,1291158000000,3255;6955;20819
data,1188597600000,3255;288;20820
data,1233442800000,3255;527;20820
data,1280613600000,3256;6661;20820
data,1217541600000,3256;12504;20820
data,1270072800000,3256;1378;20820
data,1162335600000,3256;5418;20820
data,1280613600000,3256;53;20820
data,1185919200000,3256;14954;20821
data,1264978800000,3256;9647;20822
data,1288566000000,3256;3178;20822
data,1128117600000,3256;15533;20822
data,1199142000000,3256;4494;20822
data,1277935200000,3256;488;20823
data,1191189600000,3256;1014;20823
data,1241128800000,3256;450;20823
data,1204326000000,3257;12612;20823
data,1251756000000,3257;1854;20823
data,1241128800000,3257;6620;20824
data,1283292000000,3257;316;20824
data,1235862000000,3257;1430;20824
data,1167606000000,3257;1369;20824
data,1199142000000,3257;11635;20825
data,1246399200000,3257;396;20825
data,1272664800000,3257;4923;20825
data,1185919200000,3257;11417;20825
data,1201820400000,3257;15183;20825
data,1199142000000,3257;11103;20825
data,1262300400000,3257;3972;20825
data,1204326000000,3257;14529;20825
data,1249077600000,3257;8347;20825
data,1246399200000,3257;2346;20826
data,1257030000000,3257;6052;20826
data,1235862000000,3257;9010;20826
data,1249077600000,3257;7811;20827
data,1272664800000,3257;1492;20827
data,1214863200000,3257;1380;20827
data,1225494000000,3257;14723;20827
data,1246399200000,3257;7133;20827
data,1291158000000,3258;9822;20827
data,1191189600000,3258;808;20827
data,1267398000000,3258;3491;20827
data,1296514800000,3258;14367;20827
data,1262300400000,3258;3460;20827
data,1180648800000,3258;1265;20827
data,1259622000000,3258;2434;20827
data,1254348000000,3258;295;20828
data,1304935905255,3258;1713;20829
data,1259622000000,3258;16708;20829
data,1249077600000,3258;9699;20830
data,1233442800000,3258;1396;20830
data,1241128800000,3258;5926;20831
data,1280613600000,3258;1044;20832
data,1154383200000,3258;4342;20832
data,1193871600000,3258;13843;20832
data,1254348000000,3258;1036;20832
data,1220220000000,3258;1874;20832
data,1207000800000,3258;11190;20832
data,1228086000000,3259;13231;20832
data,1204326000000,3259;4680;20832
data,1296514800000,3259;3963;20832
data,1288566000000,3259;8301;20832
data,1293836400000,3259;1705;20832
data,1259622000000,3259;14498;20832
data,1222812000000,3259;885;20832
data,1233442800000,3259;68;20833
data,1288566000000,3259;6037;20833
data,1188597600000,3259;7096;20833
data,1212271200000,3259;18007;20833
data,1254348000000,3259;525;20834
data,1241128800000,3259;7819;20834
data,1270072800000,3259;1724;20835
data,1241128800000,3259;11641;20835
data,1225494000000,3259;6144;20835
data,1164927600000,3259;6923;20835
data,1285884000000,3259;2220;20835
data,1277935200000,3259;8384;20835
data,1220220000000,3259;543;20835
data,1222812000000,3259;12635;20835
data,1199142000000,3259;2657;20835
data,1212271200000,3259;732;20836
data,1217541600000,3259;11291;20836
data,1212271200000,3259;173;20836
data,1230764400000,3259;10299;20837
data,1246399200000,3259;6627;20837
data,1170284400000,3259;7137;20837
data,1204326000000,3259;6558;20837
data,1170284400000,3259;3948;20838
data,1191189600000,3259;10743;20838
data,1220220000000,3259;13257;20838
data,1280613600000,3259;165;20838
data,1238536800000,3260;1048;20839
data,1262300400000,3260;8764;20839
data,1228086000000,3260;1295;20840
data,1293836400000,3260;13180;20840
data,1259622000000,3260;613;20841
data,1288566000000,3260;3734;20841
data,1183240800000,3260;808;20841
data,1159653600000,3260;5307;20841
data,1230764400000,3260;2756;20841
data,1246399200000,3260;4705;20842
data,1230764400000,3260;11482;20842
data,1272664800000,3260;14257;20842
data,1262300400000,3260;5006;20842
data,1277935200000,3260;2571;20842
data,1288566000000,3260;5802;20842
data,1296514800000,3260;5152;20842
data,1259622000000,3261;7275;20842
data,1214863200000,3261;4738;20842
data,1259622000000,3261;8093;20842
data,1243807200000,3261;2911;20842
data,1128117600000,3261;291;20843
data,1141167600000,3261;11655;20843
data,1230764400000,3261;15729;20843
data,1162335600000,3261;2856;20843
data,1285884000000,3261;1044;20844
data,1264978800000,3262;6048;20845
data,1222812000000,3262;1885;20845
data,1267398000000,3262;1807;20845
data,1304667918360,3263;16320;20846
data,1204326000000,3263;7636;20846
data,1275343200000,3263;12766;20847
data,1225494000000,3263;3300;20848
data,1183240800000,3263;18536;20848
data,1264978800000,3263;7788;20848
data,1259622000000,3263;4931;20848
data,1280613600000,3263;441;20849
data,1270072800000,3263;161;20850
data,1170284400000,3263;8364;20850
data,1296514800000,3263;2467;20850
data,1233442800000,3263;18532;20850
data,1249077600000,3263;2535;20850
data,1177970400000,3263;7928;20850
data,1164927600000,3263;4780;20850
data,1214863200000,3263;5258;20850
data,1243807200000,3263;4309;20850
data,1262300400000,3263;7927;20850
data,1288566000000,3264;14876;20850
data,1296514800000,3264;16950;20850
data,1277935200000,3264;3302;20850
data,1193871600000,3264;4880;20851
data,1288566000000,3264;3204;20851
data,1228086000000,3264;5288;20851
data,1235862000000,3264;3972;20851
data,1207000800000,3264;18084;20851
data,1270072800000,3264;7054;20852
data,1241128800000,3264;2198;20853
data,1214863200000,3264;6364;20853
data,1230764400000,3264;1781;20854
data,1201820400000,3264;11294;20854
data,1272664800000,3264;11638;20855
data,1293836400000,3264;697;20855
data,1272664800000,3264;1633;20856
data,1243807200000,3264;3520;20856
data,1264978800000,3264;16363;20856
data,1183240800000,3264;5452;20856
data,1285884000000,3264;8871;20856
data,1159653600000,3264;11763;20856
data,1214863200000,3264;715;20857
data,1122847200000,3264;1880;20857
data,1199142000000,3264;1854;20858
data,1233442800000,3264;295;20859
data,1217541600000,3264;10473;20859
data,1122847200000,3264;1579;20859
data,1225494000000,3264;4251;20859
data,1293836400000,3264;6804;20859
data,1175378400000,3264;10064;20859
data,1183240800000,3264;11336;20859
data,1212271200000,3264;10580;20859
data,1293836400000,3264;8779;20859
data,1267398000000,3264;3067;20859
data,1262300400000,3264;17234;20859
data,1238536800000,3264;9969;20859
data,1170284400000,3264;1652;20859
data,1225494000000,3264;15815;20859
data,1298934000000,3264;13900;20859
data,1267398000000,3264;995;20859
data,1296514800000,3264;14214;20859
data,1262300400000,3264;14811;20859
data,1170284400000,3264;515;20860
data,1193871600000,3264;517;20861
data,1257030000000,3264;15955;20861
data,1191189600000,3264;728;20861
data,1296514800000,3264;5233;20861
data,1285884000000,3264;9892;20861
data,1220220000000,3264;6162;20862
data,1259622000000,3264;914;20862
data,1251756000000,3264;10454;20862
data,1162335600000,3265;17051;20862
data,1183240800000,3265;12470;20862
data,1209592800000,3265;1891;20862
data,1204326000000,3265;16141;20863
data,1270072800000,3265;17380;20863
data,1167606000000,3265;5691;20863
data,1201820400000,3266;16995;20863
data,1146434400000,3266;262;20864
data,1225494000000,3266;1053;20864
data,1146434400000,3266;2113;20864
data,1277935200000,3266;3053;20864
data,1233442800000,3266;8164;20864
data,1283292000000,3266;9969;20864
data,1167606000000,3266;3505;20864
data,1251756000000,3266;10327;20864
data,1251756000000,3267;4938;20865
data,1238536800000,3267;7880;20865
data,1207000800000,3267;375;20865
data,1233442800000,3267;474;20865
data,1264978800000,3267;2855;20865
data,1193871600000,3267;1847;20865
data,1277935200000,3267;5139;20865
data,1267398000000,3267;6567;20865
data,1214863200000,3267;12078;20865
data,1298934000000,3267;11899;20865
data,1275343200000,3267;11155;20865
data,1159653600000,3267;78;20865
data,1304702072966,3267;8068;20865
data,1259622000000,3267;1402;20866
data,1175378400000,3267;2638;20866
data,1254348000000,3267;16075;20866
data,1217541600000,3267;2226;20867
data,1164927600000,3267;3481;20868
data,1280613600000,3267;4548;20868
data,1293836400000,3267;6031;20868
data,1267398000000,3267;1464;20869
data,1185919200000,3267;10501;20869
data,1188597600000,3268;6890;20870
data,1159653600000,3269;15690;20871
data,1185919200000,3269;3639;20871
data,1233442800000,3269;12990;20871
data,1193871600000,3269;261;20871
data,1298934000000,3269;54;20872
data,1280613600000,3269;10067;20872
data,1291158000000,3269;193;20872
data,1233442800000,3269;1553;20872
data,1296514800000,3269;1810;20873
data,1207000800000,3269;5432;20874
data,1246399200000,3269;4773;20875
data,1146434400000,3269;6370;20875
data,1272664800000,3269;2784;20876
data,1296514800000,3269;8991;20876
data,1254348000000,3269;5223;20877
data,1238536800000,3269;11102;20877
data,1277935200000,3269;77;20877
data,1275343200000,3269;4549;20877
data,1249077600000,3269;10283;20877
data,1222812000000,3269;2667;20878
data,1277935200000,3269;907;20879
data,1249077600000,3269;1073;20879
data,1170284400000,3269;212;20880
data,1257030000000,3269;5168;20880
data,1233442800000,3269;1028;20880
data,1167606000000,3269;1407;20881
data,1149112800000,3269;9667;20881
data,1230764400000,3269;279;20882
data,1264978800000,3269;154;20883
data,1293836400000,3269;3074;20883
data,1296514800000,3269;9533;20883
data,1130799600000,3269;6698;20884
data,1291158000000,3269;3963;20884
data,1270072800000,3269;5928;20885
data,1267398000000,3269;16109;20885
data,1220220000000,3269;16052;20885
data,1249077600000,3269;5914;20885
data,1298934000000,3269;5182;20885
data,1246399200000,3269;877;20886
data,1122847200000,3269;9253;20887
data,1283292000000,3269;10226;20888
data,1277935200000,3269;562;20889
data,1270072800000,3269;229;20890
data,1291158000000,3269;6765;20890
data,1217541600000,3269;193;20891
data,1249077600000,3269;1854;20892
data,1283292000000,3269;2732;20892
data,1138748400000,3269;11146;20892
data,1264978800000,3270;2771;20893
data,1285884000000,3270;1007;20894
data,1199142000000,3270;6282;20894
data,1296514800000,3270;11;20894
data,1264978800000,3270;9321;20895
data,1217541600000,3270;173;20896
data,1275343200000,3270;8826;20896
data,1230764400000,3270;5123;20897
data,1291158000000,3270;1098;20897
data,1138748400000,3270;9822;20897
data,1225494000000,3270;6249;20897
data,1272664800000,3270;4574;20897
data,1159653600000,3270;5480;20898
data,1262300400000,3270;15527;20898
data,1146434400000,3270;12645;20898
data,1293836400000,3270;986;20899
data,1283292000000,3270;466;20900
data,1241128800000,3270;744;20900
data,1207000800000,3270;9162;20900
data,1220220000000,3270;72;20901
data,1175378400000,3270;1047;20901
data,1304673436523,3270;475;20902
data,1257030000000,3270;229;20903
data,1177970400000,3270;511;20904
data,1267398000000,3270;11547;20904
data,1212271200000,3270;1553;20905
data,1293836400000,3270;6569;20905
data,1183240800000,3270;4284;20905
data,1283292000000,3270;813;20906
data,1175378400000,3270;225;20906
data,1246399200000,3270;13531;20907
data,1188597600000,3270;1701;20908
data,1230764400000,3270;527;20909
data,1164927600000,3270;289;20910
data,1191189600000,3270;4073;20910
data,1191189600000,3270;14634;20910
data,1199142000000,3270;6134;20910
data,1257030000000,3270;2013;20911
data,1257030000000,3270;3545;20911
data,1254348000000,3270;690;20912
data,1257030000000,3270;877;20912
data,1188597600000,3270;2502;20912
data,1280613600000,3270;7078;20912
data,1230764400000,3270;4130;20912
data,1293836400000,3270;2226;20913
data,1159653600000,3270;1724;20913
data,1254348000000,3270;17631;20913
data,1183240800000,3270;562;20914
data,1270072800000,3270;12067;20914
data,1259622000000,3270;1103;20914
data,1233442800000,3270;5162;20914
data,1143842400000,3270;6429;20914
data,1204326000000,3271;3164;20914
data,1209592800000,3271;4549;20914
data,1220220000000,3271;13;20914
data,1288566000000,3271;209;20915
data,1220220000000,3271;11775;20915
data,1193871600000,3271;6796;20915
data,1296514800000,3271;5823;20916
data,1185919200000,3271;7514;20916
data,1291158000000,3271;1019;20916
data,1304698032619,3271;11139;20916
data,1162335600000,3271;7792;20917
data,1285884000000,3271;802;20917
data,1235862000000,3271;1694;20917
data,1249077600000,3271;15102;20918
data,1275343200000,3271;2531;20918
data,1254348000000,3271;16540;20918
data,1225494000000,3271;7801;20918
data,1288566000000,3271;6777;20918
data,1241128800000,3271;1384;20918
data,1204326000000,3271;6133;20918
data,1259622000000,3271;5456;20918
data,1217541600000,3271;707;20919
data,1243807200000,3271;10174;20919
data,1199142000000,3271;2467;20919
data,1246399200000,3271;3243;20919
data,1241128800000,3271;13123;20919
data,1277935200000,3271;14096;20919
data,1241128800000,3271;4472;20919
data,1241128800000,3271;6619;20920
data,1296514800000,3271;4814;20921
data,1222812000000,3271;1897;20921
data,1272664800000,3271;510;20921
data,1277935200000,3271;2940;20922
data,1249077600000,3271;2455;20922
data,1233442800000,3271;7018;20922
data,1220220000000,3271;58;20923
data,1230764400000,3271;3765;20923
data,1251756000000,3271;6444;20923
data,1288566000000,3271;12005;20923
data,1230764400000,3271;6995;20923
data,1288566000000,3271;6045;20923
data,1251756000000,3271;16549;20923
data,1230764400000,3271;416;20924
data,1217541600000,3271;554;20925
data,1233442800000,3271;14123;20926
data,1275343200000,3271;10896;20926
data,1170284400000,3271;12639;20926
data,1267398000000,3271;8264;20926
data,1162335600000,3271;6034;20926
data,1151704800000,3271;225;20927
data,1241128800000,3271;3238;20928
data,1220220000000,3271;116;20928
data,1230764400000,3271;295;20929
data,1212271200000,3272;13393;20929
data,1298934000000,3272;6134;20929
data,1275343200000,3272;9503;20929
data,1277935200000,3272;215;20930
data,1228086000000,3272;4052;20930
data,1249077600000,3272;1512;20930
data,1143842400000,3272;386;20931
data,1291158000000,3272;13394;20931
data,1230764400000,3272;718;20932
data,1193871600000,3272;17332;20932
data,1283292000000,3272;2617;20933
data,1177970400000,3272;11956;20933
data,1207000800000,3272;2015;20934
data,1196463600000,3272;299;20935
data,1304702916574,3272;6378;20935
data,1220220000000,3273;3998;20935
data,1285884000000,3273;17715;20935
data,1207000800000,3273;215;20936
data,1193871600000,3273;51;20937
data,1159653600000,3273;12113;20937
data,1259622000000,3273;10840;20937
data,1304934693396,3273;6632;20937
data,1275343200000,3273;5217;20937
data,1280613600000,3273;1249;20938
data,1272664800000,3273;316;20939
data,1191189600000,3273;1486;20939
data,1288566000000,3273;192;20940
data,1235862000000,3273;4604;20941
data,1285884000000,3273;4526;20941
data,1175378400000,3273;14952;20941
data,1238536800000,3274;5802;20941
data,1209592800000,3274;1705;20941
data,1235862000000,3274;1001;20942
data,1222812000000,3274;193;20942
data,1212271200000,3274;11973;20942
data,1259622000000,3274;5118;20942
data,1304678615453,3274;8994;20942
data,1296514800000,3274;15055;20942
data,1230764400000,3274;4563;20942
data,1267398000000,3274;1527;20942
data,1272664800000,3274;1881;20943
data,1275343200000,3274;257;20944
data,1267398000000,3274;1321;20945
data,1164927600000,3274;16324;20946
data,1251756000000,3274;15955;20946
data,1177970400000,3274;592;20946
data,1264978800000,3274;11829;20946
data,1249077600000,3274;610;20946
data,1277935200000,3274;238;20947
data,1167606000000,3274;15371;20947
data,1277935200000,3274;1369;20948
data,1293836400000,3274;9963;20948
data,1212271200000,3274;1934;20948
data,1270072800000,3274;997;20948
data,1296514800000,3274;6046;20948
data,1254348000000,3274;5360;20948
data,1238536800000,3274;327;20948
data,1283292000000,3274;12904;20949
data,1243807200000,3274;190;20950
data,1217541600000,3274;921;20950
data,1204326000000,3274;9347;20950
data,1291158000000,3274;328;20950
data,1172703600000,3274;2640;20951
data,1220220000000,3274;1444;20952
data,1180648800000,3274;439;20952
data,1233442800000,3274;11950;20953
data,1235862000000,3274;10309;20953
data,1201820400000,3274;3762;20953
data,1285884000000,3274;461;20954
data,1272664800000,3274;14527;20954
data,1209592800000,3274;24;20955
data,1283292000000,3274;1244;20956
data,1270072800000,3274;10027;20957
data,1220220000000,3274;69;20958
data,1214863200000,3274;13372;20958
data,1280613600000,3274;1156;20959
data,1193871600000,3274;2907;20960
data,1272664800000,3274;1265;20960
data,1209592800000,3274;4767;20960
data,1249077600000,3274;154;20961
data,1214863200000,3274;6542;20961
data,1233442800000,3274;2384;20961
data,1238536800000,3274;8347;20962
data,1209592800000,3274;10923;20962
data,1207000800000,3274;2950;20962
data,1196463600000,3274;1814;20962
data,1235862000000,3274;718;20962
data,1304605706685,3274;1810;20962
data,1257030000000,3274;2209;20963
data,1270072800000,3274;3391;20963
data,1193871600000,3274;13529;20963
data,1238536800000,3274;9141;20964
data,1304690128985,3274;308;20964
data,1220220000000,3274;3941;20964
data,1130799600000,3275;356;20964
data,1277935200000,3275;8513;20964
data,1209592800000,3275;2023;20964
data,1304598176819,3275;9001;20964
data,1217541600000,3275;6675;20964
data,1235862000000,3275;6736;20965
data,1275343200000,3275;14476;20965
data,1246399200000,3275;17736;20965
data,1188597600000,3275;2189;20965
data,1196463600000,3275;10220;20965
data,1170284400000,3275;1128;20965
data,1270072800000,3275;6778;20965
data,1228086000000,3275;2183;20965
data,1275343200000,3275;1700;20966
data,1277935200000,3275;10486;20966
data,1259622000000,3275;4707;20967
data,1277935200000,3275;81;20968
data,1283292000000,3275;13258;20968
data,1264978800000,3275;206;20969
data,1304934047551,3275;1021;20969
data,1288566000000,3275;1091;20970
data,1204326000000,3275;8835;20970
data,1296514800000,3275;3768;20970
data,1285884000000,3275;466;20971
data,1296514800000,3275;959;20972
data,1267398000000,3275;5704;20972
data,1204326000000,3275;14256;20972
data,1264978800000,3275;1943;20973
data,1222812000000,3275;3302;20974
data,1267398000000,3275;190;20975
data,1246399200000,3275;11704;20975
data,1199142000000,3275;11080;20975
data,1235862000000,3275;10870;20976
data,1270072800000,3275;5932;20976
data,1251756000000,3275;18541;20976
data,1149112800000,3275;5182;20976
data,1280613600000,3275;5452;20976
data,1220220000000,3275;5927;20977
data,1230764400000,3275;295;20978
data,1288566000000,3275;1104;20979
data,1267398000000,3275;14657;20980
data,1217541600000,3275;2681;20981
data,1183240800000,3275;1803;20982
data,1164927600000,3275;55;20983
data,1251756000000,3275;10672;20983
data,1296514800000,3275;67;20984
data,1285884000000,3275;2004;20984
data,1230764400000,3275;1243;20984
data,1196463600000,3275;59;20985
data,1220220000000,3275;9966;20985
data,1214863200000,3275;249;20985
data,1228086000000,3275;14516;20985
data,1164927600000,3275;222;20986
data,1222812000000,3275;4325;20986
data,1272664800000,3275;12761;20986
data,1296514800000,3275;72;20987
data,1288566000000,3275;979;20987
data,1264978800000,3275;472;20987
data,1222812000000,3275;13621;20988
data,1254348000000,3275;2558;20989
data,1183240800000,3275;599;20990
data,1241128800000,3275;7458;20990
data,1146434400000,3275;15476;20990
data,1238536800000,3275;2597;20990
data,1259622000000,3275;6389;20991
data,1170284400000,3275;7097;20991
data,1254348000000,3275;6429;20991
data,1249077600000,3275;1694;20992
data,1164927600000,3275;2145;20992
data,1164927600000,3275;5452;20992
data,1304695400941,3275;252;20992
data,1267398000000,3275;9232;20992
data,1196463600000,3275;3042;20992
data,1228086000000,3275;3227;20993
data,1122847200000,3275;2546;20993
data,1280613600000,3275;1591;20993
data,1288566000000,3275;4276;20993
data,1283292000000,3275;12987;20994
data,1304599058187,3275;4503;20994
data,1199142000000,3275;1933;20995
data,1207000800000,3275;4852;20995
data,1214863200000,3275;14424;20996
data,1298934000000,3275;3289;20996
data,1230764400000,3275;7727;20997
data,1262300400000,3275;3088;20998
data,1262300400000,3275;333;20999
data,1196463600000,3275;6376;20999
data,1191189600000,3275;4132;20999
data,1293836400000,3275;16852;20999
data,1230764400000,3275;17927;21000
data,1220220000000,3275;1881;21000
data,1141167600000,3275;159;21001
data,1267398000000,3275;58;21002
data,1270072800000,3275;321;21003
data,1214863200000,3275;5309;21003
data,1230764400000,3275;993;21004
data,1288566000000,3275;999;21004
data,1288566000000,3275;7795;21005
data,1246399200000,3275;774;21006
data,1283292000000,3275;6040;21006
data,1212271200000,3275;15955;21006
data,1304690152704,3275;15322;21006
data,1235862000000,3275;9649;21006
data,1275343200000,3275;3747;21006
data,1183240800000,3275;3938;21006
data,1267398000000,3275;5502;21006
data,1180648800000,3275;9048;21006
data,1157061600000,3275;5190;21006
data,1214863200000,3275;72;21007
data,1207000800000,3275;6722;21007
data,1201820400000,3275;7927;21007
data,1285884000000,3276;2797;21007
data,1259622000000,3276;4875;21007
data,1162335600000,3276;5659;21008
data,1235862000000,3276;296;21008
data,1288566000000,3276;2351;21008
data,1298934000000,3276;1409;21008
data,1220220000000,3276;4318;21008
data,1217541600000,3276;170;21009
data,1235862000000,3276;11579;21010
data,1233442800000,3276;1517;21010
data,1304689628133,3276;428;21010
data,1272664800000,3276;554;21010
data,1246399200000,3277;10547;21010
data,1304690124410,3277;16468;21010
data,1275343200000,3277;4677;21010
data,1270072800000,3277;1171;21010
data,1270072800000,3277;3581;21011
data,1217541600000,3277;11081;21011
data,1217541600000,3277;438;21011
data,1285884000000,3277;208;21011
data,1222812000000,3277;4118;21011
data,1238536800000,3277;11405;21011
data,1146434400000,3277;307;21011
data,1291158000000,3277;2360;21012
data,1233442800000,3277;7802;21012
data,1264978800000,3278;2045;21012
data,1288566000000,3278;1269;21012
data,1162335600000,3278;5590;21012
data,1280613600000,3278;545;21013
data,1267398000000,3279;8932;21013
data,1277935200000,3279;5844;21014
data,1220220000000,3279;4263;21014
data,1285884000000,3279;15776;21014
data,1225494000000,3279;289;21015
data,1304613634425,3279;36;21015
data,1214863200000,3279;534;21015
data,1230764400000,3279;2506;21015
data,1262300400000,3279;3272;21015
data,1193871600000,3279;1892;21015
data,1254348000000,3279;302;21016
data,1217541600000,3279;3461;21016
data,1277935200000,3280;88;21017
data,1230764400000,3280;1818;21017
data,1214863200000,3280;918;21018
data,1241128800000,3280;12421;21018
data,1230764400000,3280;9868;21018
data,1207000800000,3280;18566;21019
data,1201820400000,3280;288;21020
data,1162335600000,3280;8392;21020
data,1238536800000,3280;8230;21021
data,1228086000000,3280;16609;21021
data,1288566000000,3280;6215;21021
data,1177970400000,3280;7041;21021
data,1207000800000,3280;2937;21022
data,1264978800000,3280;390;21022
data,1214863200000,3280;2915;21023
data,1267398000000,3280;7123;21023
data,1304600013882,3280;1097;21024
data,1291158000000,3280;4509;21024
data,1296514800000,3280;1807;21025
data,1267398000000,3280;18536;21025
data,1291158000000,3280;2676;21025
data,1199142000000,3280;13345;21025
data,1220220000000,3280;2402;21025
data,1296514800000,3280;1083;21026
data,1254348000000,3280;13268;21026
data,1164927600000,3280;778;21027
data,1264978800000,3280;5823;21027
data,1228086000000,3280;1934;21027
data,1264978800000,3280;13528;21027
data,1214863200000,3280;276;21028
data,1230764400000,3280;1615;21028
data,1230764400000,3281;14685;21028
data,1191189600000,3281;5895;21028
data,1201820400000,3281;17484;21028
data,1217541600000,3281;2940;21028
data,1298934000000,3281;292;21029
data,1207000800000,3281;3948;21030
data,1214863200000,3281;1479;21030
data,1298934000000,3281;6614;21030
data,1222812000000,3281;4276;21030
data,1270072800000,3281;10572;21030
data,1249077600000,3281;13345;21030
data,1285884000000,3281;830;21030
data,1296514800000,3281;1447;21031
data,1272664800000,3281;2936;21032
data,1275343200000,3281;18180;21032
data,1249077600000,3281;16779;21033
data,1264978800000,3281;5412;21033
data,1254348000000,3281;1839;21034
data,1133391600000,3281;7899;21035
data,1254348000000,3281;13185;21035
data,1167606000000,3281;12228;21035
data,1241128800000,3281;1123;21035
data,1251756000000,3281;17736;21035
data,1212271200000,3281;10918;21036
data,1141167600000,3281;15338;21036
data,1222812000000,3281;152;21037
data,1191189600000,3281;3963;21037
data,1175378400000,3281;930;21038
data,1251756000000,3281;360;21039
data,1230764400000,3281;5559;21039
data,1304694601815,3281;11339;21039
data,1270072800000,3281;4180;21039
data,1280613600000,3281;14646;21039
data,1191189600000,3281;67;21040
data,1185919200000,3281;1522;21041
data,1193871600000,3282;3084;21041
data,1207000800000,3282;72;21042
data,1280613600000,3282;6398;21042
data,1214863200000,3282;5503;21043
data,1304676530192,3282;3800;21043
data,1283292000000,3282;1016;21043
data,1193871600000,3282;13427;21043
data,1172703600000,3282;11094;21043
data,1235862000000,3282;917;21044
data,1207000800000,3282;6179;21044
data,1180648800000,3282;490;21044
