Êı¾İ½á¹ûÊÇ´íÎóµÄ
New Run at  12/22/2016 16:02:09
, Time, RandomReward; LinUCBReward; 
data,1291158000000,1962;16776;7705
data,1209592800000,1962;12013;7705
data,1185919200000,1962;3239;7706
data,1267398000000,1962;9230;7706
data,1170284400000,1962;10407;7706
data,1272664800000,1962;1004;7706
data,1214863200000,1962;1079;7706
data,1267398000000,1962;5129;7706
data,1230764400000,1962;10657;7706
data,1146434400000,1962;1651;7706
data,1207000800000,1962;15617;7706
data,1154383200000,1962;2552;7706
data,1235862000000,1962;285;7706
data,1233442800000,1962;3302;7706
data,1249077600000,1962;15663;7706
data,1122847200000,1962;2795;7706
data,1262300400000,1962;13845;7706
data,1288566000000,1962;2291;7706
data,1291158000000,1962;15935;7706
data,1288566000000,1962;7860;7706
data,1230764400000,1962;1351;7706
data,1220220000000,1962;9014;7706
data,1251756000000,1962;1585;7706
data,1259622000000,1962;4180;7706
data,1196463600000,1962;985;7706
data,1241128800000,1962;1632;7706
data,1241128800000,1962;18008;7706
data,1214863200000,1962;13533;7706
data,1172703600000,1962;9230;7706
data,-420771600000,1962;4116;7706
data,1157061600000,1962;2591;7706
data,1296514800000,1962;9791;7706
data,1291158000000,1962;1976;7707
data,1262300400000,1962;7802;7707
data,1183240800000,1962;2402;7707
data,1136070000000,1962;227;7708
data,1296514800000,1962;1807;7708
data,1228086000000,1962;1076;7708
data,1154383200000,1962;1797;7708
data,1291158000000,1962;10715;7708
data,1217541600000,1962;8512;7708
data,1298934000000,1962;306;7709
data,1270072800000,1962;12670;7709
data,1209592800000,1962;4179;7710
data,1191189600000,1962;481;7710
data,1249077600000,1962;15949;7710
data,1291158000000,1962;17854;7710
data,1246399200000,1962;13622;7710
data,1228086000000,1962;14560;7711
data,1270072800000,1962;7859;7711
data,1275343200000,1962;14848;7712
data,1201820400000,1962;1001;7713
data,1291158000000,1962;8479;7713
data,1141167600000,1962;1814;7713
data,1285884000000,1962;215;7713
data,1180648800000,1962;233;7714
data,1291158000000,1962;2196;7714
data,1225494000000,1962;1378;7714
data,1204326000000,1962;5928;7714
data,1214863200000,1962;709;7715
data,1235862000000,1963;320;7715
data,1233442800000,1963;2383;7715
data,1201820400000,1963;3368;7715
data,1275343200000,1963;11034;7715
data,1270072800000,1963;17565;7715
data,1230764400000,1963;3255;7715
data,1249077600000,1963;9699;7716
data,1246399200000,1963;2771;7716
data,1222812000000,1963;3464;7716
data,1222812000000,1963;15100;7716
data,1296514800000,1963;6546;7717
data,1241128800000,1963;1179;7717
data,1183240800000,1963;2420;7717
data,1230764400000,1963;13407;7717
data,1275343200000,1963;383;7717
data,1293836400000,1964;4325;7717
data,1293836400000,1964;8044;7717
data,1288566000000,1964;302;7718
data,1214863200000,1964;2569;7718
data,1304936494657,1964;1246;7719
data,1222812000000,1965;8482;7719
data,1291158000000,1965;2970;7720
data,1280613600000,1965;15998;7720
data,1272664800000,1965;18583;7720
data,1191189600000,1965;708;7720
data,1267398000000,1965;4124;7720
data,1191189600000,1965;6193;7720
data,1146434400000,1965;12638;7720
data,1180648800000,1965;1420;7720
data,1180648800000,1965;1113;7720
data,1183240800000,1965;3621;7720
data,1183240800000,1965;13276;7720
data,1228086000000,1965;9305;7720
data,1212271200000,1965;10383;7720
data,1172703600000,1965;680;7720
data,1193871600000,1965;15771;7720
data,1288566000000,1965;2183;7721
data,1288566000000,1965;13531;7721
data,1217541600000,1966;9139;7721
data,1280613600000,1966;548;7721
data,1275343200000,1966;4040;7721
data,1214863200000,1966;1835;7721
data,1293836400000,1966;7745;7721
data,1262300400000,1966;943;7721
data,1262300400000,1966;4822;7721
data,1288566000000,1966;4219;7721
data,1257030000000,1966;8840;7721
data,1209592800000,1966;17907;7721
data,1230764400000,1966;4853;7722
data,1220220000000,1966;2574;7722
data,1230764400000,1966;1001;7723
data,1214863200000,1966;6770;7724
data,1164927600000,1966;919;7725
data,1270072800000,1966;2434;7725
data,1183240800000,1966;4548;7725
data,1285884000000,1966;10812;7725
data,1201820400000,1966;607;7725
data,1296514800000,1966;982;7725
data,1257030000000,1966;4836;7725
data,1304675857693,1967;1379;7725
data,1133391600000,1967;6923;7725
data,1264978800000,1967;1874;7725
data,1212271200000,1967;1979;7725
data,1288566000000,1967;8123;7725
data,1167606000000,1967;1518;7725
data,1264978800000,1967;18009;7725
data,1214863200000,1967;6570;7725
data,1201820400000,1967;4494;7725
data,1298934000000,1967;5784;7725
data,1288566000000,1967;3037;7725
data,1235862000000,1967;2978;7725
data,1262300400000,1967;4833;7725
data,1238536800000,1967;3230;7725
data,1285884000000,1968;2434;7725
data,1267398000000,1968;2434;7725
data,1277935200000,1968;10486;7725
data,1230764400000,1968;17192;7725
data,1262300400000,1968;8481;7725
data,1288566000000,1968;13066;7725
data,1249077600000,1968;4799;7725
data,1298934000000,1968;77;7726
data,1241128800000,1968;1852;7727
data,1270072800000,1969;6616;7727
data,1235862000000,1969;1874;7727
data,1180648800000,1969;176;7728
data,1264978800000,1969;17760;7728
data,1298934000000,1969;4799;7729
data,1141167600000,1970;3075;7729
data,1235862000000,1970;12998;7729
data,1196463600000,1970;172;7729
data,1183240800000,1970;488;7729
data,1304694606019,1970;18553;7729
data,1228086000000,1970;16630;7729
data,1267398000000,1970;12010;7729
data,1230764400000,1970;603;7729
data,1214863200000,1970;13632;7729
data,1285884000000,1970;1145;7730
data,1235862000000,1970;989;7730
data,1164927600000,1970;11263;7730
data,1267398000000,1971;3129;7730
data,1275343200000,1971;12199;7730
data,1209592800000,1971;154;7731
data,1264978800000,1971;2082;7731
data,1249077600000,1971;5558;7731
data,1280613600000,1971;2137;7731
data,1159653600000,1971;2901;7731
data,1199142000000,1971;4384;7731
data,1204326000000,1971;6450;7731
data,1257030000000,1971;418;7732
data,1283292000000,1971;5784;7732
data,1207000800000,1971;1239;7733
data,1251756000000,1971;8043;7733
data,1214863200000,1971;1400;7734
data,1209592800000,1971;14969;7734
data,1191189600000,1971;3074;7734
data,1288566000000,1971;681;7735
data,1275343200000,1971;6523;7735
data,1235862000000,1971;2387;7735
data,1267398000000,1971;3436;7735
data,1257030000000,1971;302;7735
data,1243807200000,1971;1951;7735
data,1288566000000,1971;2965;7735
data,1304934717031,1971;2619;7735
data,1246399200000,1971;716;7736
data,1233442800000,1971;5451;7736
data,1288566000000,1971;3563;7736
data,1230764400000,1971;18739;7736
data,1254348000000,1971;4069;7736
data,1241128800000,1971;511;7737
data,1222812000000,1971;3481;7737
data,1283292000000,1971;5735;7737
data,1136070000000,1971;10513;7737
data,1214863200000,1971;172;7737
data,1209592800000,1971;10955;7737
data,1277935200000,1971;208;7737
data,1212271200000,1971;7855;7737
data,1304705511725,1971;207;7738
data,1246399200000,1971;4311;7738
data,1267398000000,1971;4883;7738
data,1288566000000,1971;11968;7738
data,1177970400000,1971;859;7738
data,1291158000000,1971;199;7739
data,1230764400000,1971;8254;7739
data,1193871600000,1971;998;7740
data,1175378400000,1971;18135;7740
data,1304934687653,1971;176;7740
data,1259622000000,1971;11703;7740
data,1270072800000,1971;2775;7741
data,1225494000000,1971;433;7742
data,1175378400000,1971;2831;7742
data,1277935200000,1972;7886;7742
data,1293836400000,1972;2619;7742
data,1275343200000,1972;234;7742
data,1222812000000,1972;1520;7742
data,1304705507437,1973;2787;7743
data,1230764400000,1973;10899;7743
data,1146434400000,1973;15125;7743
data,1164927600000,1973;237;7743
data,1222812000000,1973;16626;7743
data,1280613600000,1973;15344;7743
data,1217541600000,1973;1974;7743
data,1238536800000,1974;8835;7743
data,1214863200000,1974;4821;7743
data,1264978800000,1974;6570;7743
data,1222812000000,1974;16521;7743
data,1277935200000,1974;967;7743
data,1204326000000,1974;7724;7743
data,1275343200000,1974;9630;7743
data,1280613600000,1974;548;7744
data,1199142000000,1974;1004;7744
data,1214863200000,1974;2247;7745
data,1243807200000,1974;67;7745
data,1241128800000,1974;525;7745
data,1199142000000,1974;100;7746
data,1235862000000,1974;7177;7746
data,1180648800000,1974;4118;7746
data,1262300400000,1974;4504;7746
data,1222812000000,1974;2380;7746
data,1233442800000,1974;8555;7746
data,1222812000000,1974;166;7746
data,1285884000000,1974;14971;7746
data,1251756000000,1974;808;7746
data,1254348000000,1974;1976;7746
data,1264978800000,1974;18459;7746
data,1167606000000,1974;5171;7746
data,1138748400000,1974;3373;7746
data,1275343200000,1974;3768;7746
data,1225494000000,1974;15566;7746
data,1267398000000,1974;4820;7746
data,1249077600000,1974;229;7747
data,1217541600000,1974;1047;7747
data,1228086000000,1974;172;7747
data,1249077600000,1974;1079;7748
data,1304676512249,1974;12670;7748
data,1214863200000,1974;342;7748
data,1293836400000,1974;14957;7748
data,1259622000000,1974;10828;7748
data,1193871600000,1975;8106;7748
data,1264978800000,1975;1652;7748
data,1270072800000,1975;210;7749
data,1254348000000,1975;6539;7749
data,1251756000000,1975;3495;7749
data,1230764400000,1975;1585;7749
data,1288566000000,1975;9369;7750
data,1257030000000,1975;16013;7750
data,1291158000000,1975;889;7750
data,1283292000000,1975;1573;7750
data,1264978800000,1975;707;7751
data,1293836400000,1975;11739;7751
data,1220220000000,1975;9802;7751
data,1225494000000,1975;12619;7751
data,1296514800000,1975;1620;7751
data,1254348000000,1975;1933;7751
data,1251756000000,1975;6873;7751
data,1298934000000,1975;18490;7751
data,1249077600000,1975;2434;7751
data,1293836400000,1975;72;7752
data,1217541600000,1976;1418;7752
data,1262300400000,1976;6201;7753
data,1264978800000,1976;5628;7753
data,1257030000000,1976;15566;7753
data,1214863200000,1976;9416;7753
data,1209592800000,1976;991;7753
data,1222812000000,1976;2377;7753
data,1151704800000,1976;5908;7753
data,1241128800000,1976;3097;7753
data,1228086000000,1976;3466;7753
data,1304689024831,1976;13139;7753
data,1298934000000,1976;964;7753
data,1304698355794,1976;12124;7753
data,1267398000000,1976;6955;7753
data,1262300400000,1976;5016;7753
data,1183240800000,1976;15192;7753
data,1225494000000,1976;11547;7753
data,1272664800000,1976;15865;7753
data,1293836400000,1976;5285;7753
data,1270072800000,1976;3470;7753
data,1277935200000,1976;4373;7753
data,1270072800000,1976;5480;7753
data,1175378400000,1976;10486;7753
data,1185919200000,1976;513;7754
data,1259622000000,1977;2347;7755
data,1257030000000,1977;70;7756
data,1209592800000,1977;1248;7756
data,1293836400000,1977;1858;7756
data,1230764400000,1977;14144;7756
data,1193871600000,1977;6442;7756
data,1235862000000,1977;493;7756
data,1217541600000,1977;18647;7756
data,1291158000000,1977;430;7756
data,1254348000000,1977;14239;7756
data,1225494000000,1977;412;7756
data,1212271200000,1977;1412;7757
data,1275343200000,1977;10647;7757
data,1214863200000,1977;11824;7757
data,1246399200000,1977;7795;7757
data,1262300400000,1977;16090;7757
data,1222812000000,1977;1353;7757
data,1283292000000,1977;2524;7757
data,1151704800000,1977;3200;7758
data,1199142000000,1977;517;7758
data,1225494000000,1977;8184;7758
data,1272664800000,1977;8046;7758
data,1228086000000,1977;18115;7758
data,1264978800000,1977;1168;7758
data,1277935200000,1977;6453;7758
data,1272664800000,1977;12638;7758
data,1270072800000,1977;423;7758
data,1146434400000,1977;10660;7758
data,1298934000000,1977;913;7758
data,1207000800000,1977;13406;7758
data,1212271200000,1977;3097;7758
data,1238536800000,1977;13244;7758
data,1270072800000,1977;377;7759
data,1267398000000,1977;2150;7759
data,1293836400000,1977;100;7759
data,1193871600000,1977;3302;7760
data,1235862000000,1978;5414;7760
data,1241128800000,1979;6134;7760
data,1267398000000,1979;307;7760
data,1214863200000,1979;687;7760
data,1183240800000,1979;12410;7760
data,1275343200000,1979;4219;7760
data,1212271200000,1979;18387;7760
data,1230764400000,1979;10833;7761
data,1201820400000,1979;13744;7761
data,1243807200000,1979;12742;7761
data,1212271200000,1979;3813;7761
data,1262300400000,1979;207;7761
data,1204326000000,1980;2559;7761
data,1264978800000,1980;222;7761
data,1280613600000,1980;18530;7762
data,1293836400000,1980;10501;7762
data,1157061600000,1980;2366;7762
data,1304693866029,1980;1713;7763
data,1220220000000,1980;8710;7763
data,1185919200000,1980;14959;7763
data,1222812000000,1980;485;7763
data,1172703600000,1980;14144;7763
data,1296514800000,1980;7511;7763
data,1277935200000,1980;225;7763
data,1238536800000,1980;11481;7763
data,1277935200000,1980;8044;7763
data,1207000800000,1980;12410;7763
data,1183240800000,1980;6446;7763
data,1154383200000,1980;13891;7763
data,1267398000000,1980;2533;7763
data,1157061600000,1980;887;7763
data,1207000800000,1980;16090;7763
data,1275343200000,1980;3563;7763
data,1254348000000,1980;540;7764
data,1235862000000,1980;2377;7764
data,1283292000000,1980;1151;7765
data,1220220000000,1980;962;7765
data,1270072800000,1980;412;7765
data,1225494000000,1980;211;7765
data,1238536800000,1980;4179;7766
data,1180648800000,1980;10037;7766
data,1220220000000,1980;2277;7766
data,1298934000000,1980;5547;7767
data,1285884000000,1980;6795;7767
data,1272664800000,1980;5550;7767
data,1183240800000,1981;18008;7767
data,1267398000000,1981;534;7768
data,1209592800000,1981;6070;7768
data,1264978800000,1981;13268;7769
data,1243807200000,1981;6546;7769
data,1201820400000,1981;197;7769
data,1212271200000,1981;1520;7770
data,1233442800000,1981;13234;7770
data,1214863200000,1981;207;7771
data,1175378400000,1981;199;7771
data,1293836400000,1981;4124;7771
data,1283292000000,1981;1103;7772
data,1246399200000,1981;678;7772
data,1230764400000,1981;9139;7772
data,1201820400000,1981;8933;7772
data,1235862000000,1981;206;7772
data,1288566000000,1981;3749;7772
data,1267398000000,1982;217;7772
data,1293836400000,1982;3373;7772
data,1154383200000,1982;11405;7772
data,1217541600000,1982;12918;7772
data,1233442800000,1982;14869;7772
data,1228086000000,1982;15445;7772
data,1241128800000,1982;6442;7772
data,1209592800000,1982;16616;7772
data,1262300400000,1982;8836;7772
data,1288566000000,1982;3675;7772
data,1257030000000,1982;5057;7772
data,1272664800000,1982;319;7772
data,1214863200000,1982;5984;7772
data,1296514800000,1982;4165;7773
data,1246399200000,1982;3737;7773
data,1228086000000,1982;306;7774
data,1296514800000,1982;608;7774
data,1191189600000,1982;12180;7774
data,1257030000000,1982;14628;7774
data,1196463600000,1982;607;7774
data,1228086000000,1982;2901;7774
data,1264978800000,1982;10393;7774
data,1262300400000,1982;166;7775
data,1277935200000,1982;511;7776
data,1272664800000,1982;2849;7776
data,1277935200000,1982;99;7776
data,1304702991108,1982;785;7776
data,1167606000000,1982;11024;7776
data,1272664800000,1982;5796;7776
data,1204326000000,1982;6362;7776
data,1241128800000,1982;17534;7776
data,1298934000000,1982;441;7777
data,1257030000000,1982;14560;7777
data,1199142000000,1982;525;7777
data,1246399200000,1982;485;7777
data,1288566000000,1982;11301;7777
data,1272664800000,1982;10909;7777
data,1262300400000,1982;668;7777
data,1272664800000,1982;18313;7777
data,1304698326910,1982;709;7778
data,1188597600000,1982;211;7778
data,1214863200000,1982;969;7778
data,1264978800000,1982;159;7779
data,1220220000000,1982;13419;7779
data,1257030000000,1982;8276;7779
data,1272664800000,1982;2134;7779
data,1241128800000,1982;7188;7779
data,1243807200000,1982;627;7779
data,1277935200000,1982;2264;7779
data,1243807200000,1983;901;7780
data,1280613600000,1983;15447;7780
data,1259622000000,1983;7054;7780
data,1296514800000,1983;1014;7781
data,1291158000000,1983;412;7781
data,1204326000000,1983;5988;7782
data,1298934000000,1983;15192;7782
data,1204326000000,1983;2291;7782
data,1264978800000,1983;333;7783
data,1296514800000,1983;944;7783
data,1264978800000,1983;8925;7783
data,1254348000000,1983;18460;7783
data,1288566000000,1983;14969;7783
data,1193871600000,1983;1006;7784
data,1193871600000,1983;67;7785
data,1304705503461,1983;982;7786
data,1298934000000,1983;424;7786
data,1204326000000,1983;1090;7787
data,1204326000000,1983;13845;7787
data,1291158000000,1983;18509;7787
data,1277935200000,1983;9811;7787
data,1185919200000,1983;14139;7787
data,1241128800000,1983;816;7788
data,1280613600000,1983;10961;7788
data,1225494000000,1983;187;7789
data,1304934033711,1983;3004;7790
data,1298934000000,1983;15445;7790
data,1277935200000,1983;4837;7790
data,1304601309058,1983;969;7790
data,1272664800000,1983;877;7790
data,1235862000000,1983;10572;7790
data,1272664800000,1983;1795;7790
data,1235862000000,1983;14809;7790
data,1296514800000,1983;91;7790
data,1264978800000,1983;4862;7790
data,1291158000000,1983;4774;7790
data,1204326000000,1983;15115;7790
data,1180648800000,1983;2377;7790
data,1285884000000,1983;12134;7790
data,1293836400000,1983;6313;7790
data,1193871600000,1983;88;7791
data,1285884000000,1983;217;7792
data,1267398000000,1983;11124;7792
data,1296514800000,1983;16531;7792
data,1267398000000,1983;197;7792
data,1304603425880,1983;228;7793
data,1199142000000,1983;78;7793
data,1162335600000,1983;222;7793
data,1254348000000,1983;18706;7794
data,1249077600000,1983;14203;7794
data,1285884000000,1983;8017;7794
data,1188597600000,1983;858;7794
data,1293836400000,1983;3255;7794
data,1291158000000,1983;1462;7794
data,1264978800000,1983;230;7795
data,1230764400000,1983;5728;7795
data,1270072800000,1983;10996;7795
data,1199142000000,1983;499;7795
data,1262300400000,1983;2843;7795
data,1272664800000,1983;3427;7795
data,1291158000000,1983;1878;7795
data,1254348000000,1983;15955;7795
data,1183240800000,1983;1545;7795
data,1183240800000,1984;333;7796
data,1233442800000,1984;13967;7796
data,1267398000000,1984;4444;7796
data,1246399200000,1984;3556;7796
data,1246399200000,1984;16139;7796
data,1204326000000,1984;10485;7796
data,1230764400000,1984;17880;7796
data,1225494000000,1984;1694;7796
data,1251756000000,1984;9242;7796
data,1235862000000,1984;5480;7796
data,1280613600000,1984;10572;7796
data,1217541600000,1984;5363;7796
data,1209592800000,1984;3272;7796
data,1228086000000,1984;905;7796
data,1246399200000,1984;15189;7796
data,1283292000000,1984;8933;7796
data,1264978800000,1984;9259;7796
data,1304601219323,1984;428;7796
data,1196463600000,1984;68;7797
data,1262300400000,1984;159;7797
data,1222812000000,1984;8048;7797
data,1177970400000,1984;1510;7798
data,1207000800000,1985;6759;7798
data,1283292000000,1985;6048;7798
data,1283292000000,1985;734;7798
data,1207000800000,1985;15448;7798
data,1275343200000,1985;491;7798
data,1207000800000,1986;10067;7798
data,1188597600000,1986;2565;7798
data,1267398000000,1987;17230;7798
data,1177970400000,1987;1241;7798
data,1199142000000,1988;4003;7798
data,1125525600000,1988;5455;7798
data,1217541600000,1988;5429;7799
data,1259622000000,1988;2370;7799
data,1288566000000,1988;11488;7799
data,1275343200000,1988;412;7800
data,1272664800000,1988;2264;7800
data,1293836400000,1989;11122;7800
data,1196463600000,1989;429;7800
data,1238536800000,1989;3272;7800
data,1293836400000,1989;5462;7800
data,1246399200000,1989;667;7800
data,1272664800000,1989;9902;7800
data,1280613600000,1989;9673;7801
data,1280613600000,1989;14032;7801
data,1175378400000,1989;851;7801
data,1222812000000,1989;3436;7801
data,1230764400000,1989;193;7802
data,1175378400000,1989;91;7802
data,1228086000000,1989;9416;7802
data,1267398000000,1989;15915;7802
data,1235862000000,1989;412;7803
data,1270072800000,1989;6614;7803
data,1291158000000,1989;7349;7803
data,1275343200000,1989;2268;7803
data,1246399200000,1989;1186;7803
data,1228086000000,1989;1396;7804
data,1235862000000,1989;15984;7804
data,1270072800000,1989;18084;7804
data,1264978800000,1989;7076;7804
data,1304598199495,1989;172;7805
data,1251756000000,1989;416;7805
data,1298934000000,1989;6424;7805
data,1264978800000,1989;464;7806
data,1262300400000,1989;59;7806
data,1204326000000,1989;1810;7806
data,1222812000000,1989;678;7806
data,1214863200000,1989;4136;7807
data,1293836400000,1989;3341;7807
data,1193871600000,1990;1376;7807
data,1146434400000,1990;2938;7808
data,1296514800000,1990;4130;7808
data,1207000800000,1990;4369;7809
data,1204326000000,1990;12035;7809
data,1209592800000,1990;14189;7809
data,1259622000000,1991;1083;7810
data,1204326000000,1991;8384;7810
data,1270072800000,1992;12028;7810
data,1246399200000,1992;6569;7810
data,1249077600000,1992;8627;7810
data,1230764400000,1992;6576;7810
data,1235862000000,1992;1797;7810
data,1262300400000,1992;198;7811
data,1196463600000,1992;523;7812
data,1159653600000,1992;4975;7812
data,1270072800000,1992;378;7813
data,1180648800000,1992;16271;7813
data,1267398000000,1992;8479;7813
data,1209592800000,1992;11461;7813
data,1275343200000,1992;6223;7813
data,1225494000000,1992;520;7813
data,1214863200000,1992;2266;7813
data,1275343200000,1992;1244;7814
data,1241128800000,1992;6569;7814
data,1230764400000,1992;2150;7814
data,1243807200000,1992;226;7815
data,1283292000000,1992;4311;7816
data,1270072800000,1992;5928;7816
data,1251756000000,1993;16855;7816
data,1185919200000,1993;1881;7816
data,1251756000000,1993;12487;7816
data,1267398000000,1993;6616;7816
data,1207000800000,1993;9416;7816
data,1259622000000,1993;5784;7816
data,1288566000000,1993;5644;7816
data,1275343200000,1993;13214;7816
data,1277935200000,1993;18430;7816
data,1217541600000,1993;59;7816
data,1246399200000,1993;1098;7816
data,1199142000000,1993;1389;7816
data,1196463600000,1993;2082;7816
data,1275343200000,1993;2420;7816
data,1262300400000,1993;14123;7817
data,1177970400000,1993;3493;7817
data,1170284400000,1993;1671;7817
data,1185919200000,1993;12487;7817
data,1230764400000,1993;6739;7817
data,1214863200000,1993;16394;7817
data,1162335600000,1993;11054;7817
data,1243807200000,1993;543;7817
data,1262300400000,1993;13129;7817
data,1172703600000,1993;13632;7817
data,1249077600000,1993;192;7818
data,1254348000000,1993;18719;7818
data,1222812000000,1993;4835;7818
data,1267398000000,1993;951;7819
data,1288566000000,1993;159;7820
data,1201820400000,1993;1811;7820
data,1225494000000,1993;2204;7820
data,1283292000000,1993;1376;7821
data,1259622000000,1993;951;7821
data,1180648800000,1993;67;7821
data,1243807200000,1993;176;7821
data,1285884000000,1993;16026;7821
data,1159653600000,1993;18553;7821
data,1272664800000,1993;12134;7821
data,1280613600000,1993;4545;7821
data,1207000800000,1993;14961;7821
data,1272664800000,1993;2611;7821
data,1217541600000,1993;15192;7821
data,1298934000000,1993;225;7821
data,1214863200000,1993;3556;7821
data,1304615803420,1993;306;7821
data,1246399200000,1993;6197;7821
data,1214863200000,1993;13842;7821
data,1225494000000,1993;12788;7821
data,1207000800000,1993;11243;7821
data,1285884000000,1993;7780;7821
data,1288566000000,1993;230;7821
data,1207000800000,1994;16892;7821
data,1225494000000,1994;2137;7821
data,1291158000000,1994;17505;7821
data,1167606000000,1995;2268;7821
data,1217541600000,1995;11049;7822
data,1291158000000,1995;2094;7823
data,1220220000000,1995;1198;7823
data,1296514800000,1995;77;7823
data,1280613600000,1995;197;7824
data,1264978800000,1995;7428;7824
data,1304934714949,1995;2526;7824
data,1154383200000,1995;6064;7825
data,1270072800000,1996;7636;7825
data,1196463600000,1996;7248;7825
data,1291158000000,1996;7745;7825
data,1249077600000,1996;652;7825
data,1220220000000,1996;16271;7825
data,1270072800000,1996;15443;7825
data,1280613600000,1996;6186;7825
data,1272664800000,1996;3398;7825
data,1201820400000,1996;535;7825
data,1214863200000,1996;7054;7825
data,1254348000000,1996;97;7825
data,1212271200000,1996;17234;7825
data,1185919200000,1996;1376;7825
data,1230764400000,1996;16628;7825
data,1288566000000,1996;15191;7825
data,1293836400000,1996;8262;7826
data,1214863200000,1996;13619;7826
data,1233442800000,1996;433;7826
data,1262300400000,1996;17631;7826
data,1204326000000,1996;715;7826
data,1228086000000,1996;6570;7826
data,1291158000000,1996;1510;7827
data,1272664800000,1996;18716;7827
data,1201820400000,1996;72;7827
data,1214863200000,1996;2978;7827
data,1291158000000,1996;11548;7827
data,1222812000000,1996;434;7827
data,1298934000000,1996;13023;7827
data,1193871600000,1996;2666;7827
data,1222812000000,1996;6835;7827
data,1175378400000,1996;66;7827
data,1193871600000,1996;6010;7827
data,1241128800000,1996;12410;7827
data,1235862000000,1996;634;7827
data,1241128800000,1996;412;7828
data,1272664800000,1996;985;7828
data,1241128800000,1996;5550;7828
data,1167606000000,1996;421;7828
data,1259622000000,1996;2437;7828
data,1259622000000,1996;185;7829
data,1304700074622,1996;2855;7829
data,1262300400000,1996;253;7829
data,1225494000000,1997;530;7829
data,1188597600000,1997;13419;7829
data,1285884000000,1997;2666;7829
data,1288566000000,1997;16447;7829
data,1304688976544,1997;2434;7829
data,1151704800000,1997;207;7829
data,1238536800000,1997;1247;7829
data,1222812000000,1997;4171;7829
data,1214863200000,1997;16249;7829
data,1233442800000,1997;1034;7829
data,1283292000000,1997;511;7829
data,1246399200000,1997;13632;7830
data,1217541600000,1997;1412;7831
data,1220220000000,1997;2346;7831
data,1183240800000,1997;1974;7831
data,1275343200000,1997;16345;7831
data,1233442800000,1997;2488;7831
data,1304936928035,1997;4701;7831
data,1188597600000,1997;7103;7831
data,1193871600000,1997;6162;7831
data,1217541600000,1997;7187;7831
data,1264978800000,1997;7042;7831
data,1288566000000,1997;3056;7831
data,1254348000000,1997;9348;7831
data,1257030000000,1997;5410;7831
data,1157061600000,1997;15370;7831
data,1212271200000,1997;2434;7831
data,1262300400000,1997;11054;7831
data,1220220000000,1997;166;7832
data,1228086000000,1997;5590;7832
data,1262300400000,1998;13127;7832
data,1283292000000,1998;3253;7832
data,1285884000000,1998;16616;7832
data,1225494000000,1998;2614;7832
data,1243807200000,1998;14214;7832
data,1275343200000,1998;3588;7832
data,1254348000000,1998;162;7833
data,1283292000000,1998;3266;7833
data,1191189600000,1998;2130;7833
data,1293836400000,1998;2533;7833
data,1235862000000,1998;216;7833
data,1201820400000,1998;8488;7833
data,1304933777491,1998;1248;7833
data,1243807200000,1998;982;7833
data,1280613600000,1998;16609;7833
data,1235862000000,1998;1414;7833
data,1201820400000,1998;85;7834
data,1251756000000,1998;8482;7834
data,1288566000000,1998;18009;7834
data,1175378400000,1998;15161;7834
data,1170284400000,1998;9336;7834
data,1209592800000,1998;9699;7834
data,1196463600000,1998;13645;7834
data,1214863200000,1999;6724;7834
data,1264978800000,1999;1874;7834
data,1285884000000,1999;300;7835
data,1146434400000,1999;16708;7835
data,1238536800000,1999;1385;7835
data,1243807200000,1999;9403;7835
data,1254348000000,1999;8867;7835
data,1249077600000,1999;18135;7836
data,1209592800000,1999;10726;7836
data,1185919200000,2000;2013;7836
data,1159653600000,2000;964;7837
data,1172703600000,2000;3279;7838
data,1162335600000,2000;962;7839
data,1272664800000,2000;12918;7840
data,1249077600000,2000;259;7840
data,1151704800000,2000;707;7840
data,1251756000000,2000;668;7840
data,1212271200000,2000;15272;7840
data,1214863200000,2000;1083;7840
data,1188597600000,2000;211;7840
data,1228086000000,2000;9751;7840
data,1262300400000,2000;962;7841
data,1159653600000,2000;18430;7841
data,1243807200000,2000;10597;7841
data,1136070000000,2000;2839;7841
data,1277935200000,2000;15447;7841
data,1122847200000,2000;5322;7841
data,1304701324468,2000;10693;7841
data,1275343200000,2000;5165;7841
data,1275343200000,2000;10962;7841
data,1251756000000,2000;10110;7841
data,1233442800000,2000;1768;7841
data,1254348000000,2000;9238;7841
data,1167606000000,2000;15998;7841
data,1249077600000,2000;186;7841
data,1251756000000,2000;5546;7841
data,1180648800000,2000;51;7841
data,1246399200000,2001;3466;7841
data,1296514800000,2001;403;7842
data,1251756000000,2001;5297;7842
data,1277935200000,2001;229;7842
data,1264978800000,2001;17566;7842
data,1277935200000,2001;4180;7842
data,1267398000000,2001;3767;7842
data,1275343200000,2001;2598;7842
data,1264978800000,2001;6446;7842
data,1204326000000,2001;14897;7842
data,1209592800000,2001;1974;7843
data,1275343200000,2001;18541;7843
data,1230764400000,2001;1595;7844
data,1254348000000,2001;13531;7844
data,1277935200000,2001;16706;7844
data,1175378400000,2001;14898;7844
data,1257030000000,2001;9485;7844
data,1246399200000,2001;8884;7844
data,1254348000000,2001;11883;7844
data,1275343200000,2001;10909;7844
data,1249077600000,2001;712;7844
data,1233442800000,2001;3205;7844
data,1214863200000,2001;6454;7845
data,1259622000000,2001;2377;7845
data,1162335600000,2001;1116;7846
data,1304608263700,2001;18284;7846
